"ZIP","COUNTYNAME","STATE","county_name_norm","dem_votes","rep_votes","dem_pct","rep_pct","dem_lead"
"49879","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49879","Marquette County","MI","marquettecounty, MI",16042,14646,0.522745046923879,0.477254953076121,0.045490093847758
"49880","Delta County","MI","deltacounty, MI",6436,11121,0.366577433502307,0.633422566497693,-0.266845132995386
"49880","Marquette County","MI","marquettecounty, MI",16042,14646,0.522745046923879,0.477254953076121,0.045490093847758
"49881","Dickinson County","MI","dickinsoncounty, MI",3923,8580,0.313764696472846,0.686235303527153,-0.372470607054307
"49883","Schoolcraft County","MI","schoolcraftcounty, MI",1369,2556,0.348789808917197,0.651210191082803,-0.302420382165605
"49884","Alger County","MI","algercounty, MI",1663,2585,0.391478342749529,0.608521657250471,-0.217043314500942
"49884","Schoolcraft County","MI","schoolcraftcounty, MI",1369,2556,0.348789808917197,0.651210191082803,-0.302420382165605
"49885","Alger County","MI","algercounty, MI",1663,2585,0.391478342749529,0.608521657250471,-0.217043314500942
"49885","Marquette County","MI","marquettecounty, MI",16042,14646,0.522745046923879,0.477254953076121,0.045490093847758
"49886","Menominee County","MI","menomineecounty, MI",3539,6702,0.345571721511571,0.654428278488429,-0.308856556976858
"49887","Menominee County","MI","menomineecounty, MI",3539,6702,0.345571721511571,0.654428278488429,-0.308856556976858
"49891","Alger County","MI","algercounty, MI",1663,2585,0.391478342749529,0.608521657250471,-0.217043314500942
"49892","Dickinson County","MI","dickinsoncounty, MI",3923,8580,0.313764696472846,0.686235303527153,-0.372470607054307
"49892","Menominee County","MI","menomineecounty, MI",3539,6702,0.345571721511571,0.654428278488429,-0.308856556976858
"49893","Menominee County","MI","menomineecounty, MI",3539,6702,0.345571721511571,0.654428278488429,-0.308856556976858
"49894","Delta County","MI","deltacounty, MI",6436,11121,0.366577433502307,0.633422566497693,-0.266845132995386
"49895","Alger County","MI","algercounty, MI",1663,2585,0.391478342749529,0.608521657250471,-0.217043314500942
"49895","Delta County","MI","deltacounty, MI",6436,11121,0.366577433502307,0.633422566497693,-0.266845132995386
"49895","Schoolcraft County","MI","schoolcraftcounty, MI",1369,2556,0.348789808917197,0.651210191082803,-0.302420382165605
"49896","Menominee County","MI","menomineecounty, MI",3539,6702,0.345571721511571,0.654428278488429,-0.308856556976858
"49901","Keweenaw County","MI","keweenawcounty, MI",527,814,0.392990305741984,0.607009694258016,-0.214019388516033
"49902","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49903","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49905","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49908","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49910","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49911","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49912","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49913","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49913","Keweenaw County","MI","keweenawcounty, MI",527,814,0.392990305741984,0.607009694258016,-0.214019388516033
"49915","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49916","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49917","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49918","Keweenaw County","MI","keweenawcounty, MI",527,814,0.392990305741984,0.607009694258016,-0.214019388516033
"49919","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49920","Dickinson County","MI","dickinsoncounty, MI",3923,8580,0.313764696472846,0.686235303527153,-0.372470607054307
"49920","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49921","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49922","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49925","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49927","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49929","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49930","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49931","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49934","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49935","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49938","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49945","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49945","Keweenaw County","MI","keweenawcounty, MI",527,814,0.392990305741984,0.607009694258016,-0.214019388516033
"49946","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49947","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49947","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49948","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49950","Keweenaw County","MI","keweenawcounty, MI",527,814,0.392990305741984,0.607009694258016,-0.214019388516033
"49952","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49952","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49953","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49955","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49958","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49958","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49959","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49960","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49961","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49962","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49963","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49965","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49967","Houghton County","MI","houghtoncounty, MI",6018,8475,0.415234941006003,0.584765058993997,-0.169530117987994
"49967","Iron County","MI","ironcounty, MI",2004,3675,0.352879027997887,0.647120972002113,-0.294241944004226
"49967","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"49968","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49969","Gogebic County","MI","gogebiccounty, MI",2925,4018,0.421287627826588,0.578712372173412,-0.157424744346824
"49970","Baraga County","MI","baragacounty, MI",1156,2158,0.348823174411587,0.651176825588413,-0.302353651176826
"49971","Ontonagon County","MI","ontonagoncounty, MI",1176,2066,0.362739049969155,0.637260950030845,-0.27452190006169
"50001","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50002","Adair County","IA","adaircounty, IA",1133,2461,0.315247634947134,0.684752365052866,-0.369504730105732
"50002","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50003","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50005","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50006","Franklin County","IA","franklincounty, IA",1493,3163,0.320661512027491,0.679338487972509,-0.358676975945017
"50006","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50006","Hardin County","IA","hardincounty, IA",2787,5254,0.346598681756,0.653401318244,-0.306802636487999
"50006","Wright County","IA","wrightcounty, IA",1896,3800,0.332865168539326,0.667134831460674,-0.334269662921348
"50007","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50008","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50009","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50010","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50012","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50013","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50014","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50014","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50020","Adair County","IA","adaircounty, IA",1133,2461,0.315247634947134,0.684752365052866,-0.369504730105732
"50020","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50020","Cass County","IA","casscounty, IA",1951,4761,0.290673420738975,0.709326579261025,-0.41865315852205
"50020","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50021","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50022","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50022","Cass County","IA","casscounty, IA",1951,4761,0.290673420738975,0.709326579261025,-0.41865315852205
"50022","Shelby County","IA","shelbycounty, IA",1662,4362,0.275896414342629,0.72410358565737,-0.448207171314741
"50023","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50025","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50025","Carroll County","IA","carrollcounty, IA",3309,6638,0.332663114506887,0.667336885493114,-0.334673770986227
"50025","Shelby County","IA","shelbycounty, IA",1662,4362,0.275896414342629,0.72410358565737,-0.448207171314741
"50026","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50026","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50027","Mahaska County","IA","mahaskacounty, IA",2619,7432,0.260571087453985,0.739428912546015,-0.478857825092031
"50027","Poweshiek County","IA","poweshiekcounty, IA",4304,4946,0.465297297297297,0.534702702702703,-0.0694054054054054
"50028","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50028","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50029","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50029","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50031","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50032","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50033","Madison County","IA","madisoncounty, IA",2678,5360,0.333167454590694,0.666832545409306,-0.333665090818612
"50033","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50034","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50034","Wright County","IA","wrightcounty, IA",1896,3800,0.332865168539326,0.667134831460674,-0.334269662921348
"50035","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50036","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50036","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50038","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50039","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50039","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50040","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50041","Franklin County","IA","franklincounty, IA",1493,3163,0.320661512027491,0.679338487972509,-0.358676975945017
"50042","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50042","Cass County","IA","casscounty, IA",1951,4761,0.290673420738975,0.709326579261025,-0.41865315852205
"50044","Mahaska County","IA","mahaskacounty, IA",2619,7432,0.260571087453985,0.739428912546015,-0.478857825092031
"50044","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50044","Monroe County","IA","monroecounty, IA",1056,2638,0.285868976719004,0.714131023280996,-0.428262046561992
"50046","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50046","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50047","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50047","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50048","Adair County","IA","adaircounty, IA",1133,2461,0.315247634947134,0.684752365052866,-0.369504730105732
"50048","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50049","Lucas County","IA","lucascounty, IA",1239,2877,0.301020408163265,0.698979591836735,-0.397959183673469
"50049","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50050","Calhoun County","IA","calhouncounty, IA",1398,3468,0.287299630086313,0.712700369913687,-0.425400739827374
"50050","Carroll County","IA","carrollcounty, IA",3309,6638,0.332663114506887,0.667336885493114,-0.334673770986227
"50050","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50051","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50052","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50054","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50055","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50055","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50055","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50056","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50057","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50058","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50058","Carroll County","IA","carrollcounty, IA",3309,6638,0.332663114506887,0.667336885493114,-0.334673770986227
"50058","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50058","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50060","Lucas County","IA","lucascounty, IA",1239,2877,0.301020408163265,0.698979591836735,-0.397959183673469
"50060","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50061","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50061","Madison County","IA","madisoncounty, IA",2678,5360,0.333167454590694,0.666832545409306,-0.333665090818612
"50061","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50061","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50062","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50063","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50064","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50064","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50065","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50066","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50067","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50068","Lucas County","IA","lucascounty, IA",1239,2877,0.301020408163265,0.698979591836735,-0.397959183673469
"50068","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50069","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50069","Madison County","IA","madisoncounty, IA",2678,5360,0.333167454590694,0.666832545409306,-0.333665090818612
"50070","Adair County","IA","adaircounty, IA",1133,2461,0.315247634947134,0.684752365052866,-0.369504730105732
"50070","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50070","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50070","Madison County","IA","madisoncounty, IA",2678,5360,0.333167454590694,0.666832545409306,-0.333665090818612
"50071","Franklin County","IA","franklincounty, IA",1493,3163,0.320661512027491,0.679338487972509,-0.358676975945017
"50071","Wright County","IA","wrightcounty, IA",1896,3800,0.332865168539326,0.667134831460674,-0.334269662921348
"50072","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50072","Madison County","IA","madisoncounty, IA",2678,5360,0.333167454590694,0.666832545409306,-0.333665090818612
"50073","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50074","Ringgold County","IA","ringgoldcounty, IA",753,1824,0.292200232828871,0.707799767171129,-0.415599534342258
"50074","Union County","IA","unioncounty, IA",1922,3525,0.352854782449055,0.647145217550945,-0.294290435101891
"50075","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50076","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50076","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50076","Shelby County","IA","shelbycounty, IA",1662,4362,0.275896414342629,0.72410358565737,-0.448207171314741
"50078","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50101","Wright County","IA","wrightcounty, IA",1896,3800,0.332865168539326,0.667134831460674,-0.334269662921348
"50102","Hardin County","IA","hardincounty, IA",2787,5254,0.346598681756,0.653401318244,-0.306802636487999
"50103","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50103","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50104","Keokuk County","IA","keokukcounty, IA",1342,3390,0.283601014370245,0.716398985629755,-0.43279797125951
"50104","Mahaska County","IA","mahaskacounty, IA",2619,7432,0.260571087453985,0.739428912546015,-0.478857825092031
"50104","Poweshiek County","IA","poweshiekcounty, IA",4304,4946,0.465297297297297,0.534702702702703,-0.0694054054054054
"50105","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50106","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50106","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50106","Poweshiek County","IA","poweshiekcounty, IA",4304,4946,0.465297297297297,0.534702702702703,-0.0694054054054054
"50106","Tama County","IA","tamacounty, IA",3196,4971,0.391330966083017,0.608669033916983,-0.217338067833966
"50107","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50107","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50108","Clarke County","IA","clarkecounty, IA",1465,2713,0.350646242221158,0.649353757778842,-0.298707515557683
"50108","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50109","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50109","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50110","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50111","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50111","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50112","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50112","Poweshiek County","IA","poweshiekcounty, IA",4304,4946,0.465297297297297,0.534702702702703,-0.0694054054054054
"50115","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50116","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50117","Audubon County","IA","auduboncounty, IA",1080,2136,0.335820895522388,0.664179104477612,-0.328358208955224
"50118","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50119","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50120","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50122","Hardin County","IA","hardincounty, IA",2787,5254,0.346598681756,0.653401318244,-0.306802636487999
"50122","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50123","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50123","Lucas County","IA","lucascounty, IA",1239,2877,0.301020408163265,0.698979591836735,-0.397959183673469
"50123","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50124","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50124","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50125","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50126","Franklin County","IA","franklincounty, IA",1493,3163,0.320661512027491,0.679338487972509,-0.358676975945017
"50126","Hardin County","IA","hardincounty, IA",2787,5254,0.346598681756,0.653401318244,-0.306802636487999
"50127","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50128","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50128","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50128","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50129","Greene County","IA","greenecounty, IA",1691,2820,0.374861449789404,0.625138550210596,-0.250277100421193
"50129","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50130","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50131","Polk County","IA","polkcounty, IA",119804,93492,0.561679543920186,0.438320456079814,0.123359087840372
"50132","Hamilton County","IA","hamiltoncounty, IA",2726,4463,0.379190429823341,0.620809570176659,-0.241619140353318
"50133","Ringgold County","IA","ringgoldcounty, IA",753,1824,0.292200232828871,0.707799767171129,-0.415599534342258
"50134","Boone County","IA","boonecounty, IA",5541,7484,0.425412667946257,0.574587332053743,-0.149174664107486
"50134","Story County","IA","storycounty, IA",25709,19458,0.569198751300728,0.430801248699272,0.138397502601457
"50135","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50136","Iowa County","IA","iowacounty, IA",3084,5205,0.372059355772711,0.627940644227289,-0.255881288454578
"50136","Keokuk County","IA","keokukcounty, IA",1342,3390,0.283601014370245,0.716398985629755,-0.43279797125951
"50137","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50138","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50139","Lucas County","IA","lucascounty, IA",1239,2877,0.301020408163265,0.698979591836735,-0.397959183673469
"50139","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50139","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50140","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50140","Ringgold County","IA","ringgoldcounty, IA",753,1824,0.292200232828871,0.707799767171129,-0.415599534342258
"50141","Jasper County","IA","jaspercounty, IA",7109,10560,0.402343086762126,0.597656913237874,-0.195313826475749
"50141","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50142","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
"50143","Mahaska County","IA","mahaskacounty, IA",2619,7432,0.260571087453985,0.739428912546015,-0.478857825092031
"50143","Marion County","IA","marioncounty, IA",5482,10962,0.333373874969594,0.666626125030406,-0.333252250060812
"50144","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50145","Warren County","IA","warrencounty, IA",10411,14814,0.412725470763132,0.587274529236868,-0.174549058473736
"50146","Dallas County","IA","dallascounty, IA",15701,19339,0.448087899543379,0.551912100456621,-0.103824200913242
"50146","Guthrie County","IA","guthriecounty, IA",1732,3628,0.323134328358209,0.676865671641791,-0.353731343283582
"50147","Decatur County","IA","decaturcounty, IA",1201,2296,0.343437231913068,0.656562768086932,-0.313125536173863
"50147","Wayne County","IA","waynecounty, IA",719,2069,0.257890961262554,0.742109038737446,-0.484218077474892
"50148","Grundy County","IA","grundycounty, IA",1856,4527,0.29077236409212,0.70922763590788,-0.418455271815761
"50148","Marshall County","IA","marshallcounty, IA",7652,9146,0.45553042028813,0.54446957971187,-0.088939159423741
